,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
3398,0,google news,1,0.02702702702702703,0,0,0,1,net innovation far greater ramification would first hearing expect napster heart irc ui one google news another first day already,0.005571334935547302,0.0015037593984962405
3399,0,ebusiness,0,0.02702702702702703,1,1,0,0,webforms accept country incredible true web form also accept multiple even free form telephone number people use procrustean web form practice one accept fax really need get something done instead idle surfing call fax faxing like web form done allows give pertinent info single place also provides self journalled correspondence mean rollback easy replay even easier dave sure tiled window best brief period time completely useless except terminal based replacement application running tiled somewhat overlapped yielding horizontal stack window manager lately like filling web form finding edge shuffling window may seem productive find window manager manage window mean concentrate want content dumb,0.027201223508848592,0.0012303485987696513
3400,0,fly free,1,0.02702702702702703,0,0,0,1,arriving safely raleigh stewardess sang u tune barney love love,0.002649115140922001,0.0010936431989063567
3401,1,herbal viagra day trial lmk,1,0.0,0,0,1,0,mother nature natural marital aid men woman risk free natural afe formula men woman risk free day mother nature wonder pill st century increased sensationincreased frequency increased pleasureincreased desire increased staminaincreased libido male female formula order trial today depart contac t visit donmir,0.011033428009613284,0.0046479835953520164
3402,1,cd rom book,1,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.00328092959671907
3403,0,tate unveils biggest work,1,0.02702702702702703,0,0,0,1,metre anish kapoor sculpture one world largest,0.0016386279222197946,0.003964456596035544
3404,0,razor user false positive found,0,0.02702702702702703,1,0,0,1,razor called post mutt user mailing list spam following signature ed eb bed btw another way u folk still using revoke false positive without posting list thanks steve sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf razor user mailing list razor user list sourceforge net http list sourceforge net list listinfo razor user,0.012371640812759448,0.0046479835953520164
3405,0,sun,0,0.0,1,0,0,1,well look like sun going ahead ubiquitous computing plan without mithril greg reuters market news sun micro outline roadmap managing network friday september et peter henderson san francisco reuters computer maker sun microsystems inc thursday said would create year network environment straightforward handle single machine strategy call laid road map new layer intelligent software system meld unwieldy network easy use system goal similar rival making computer manage network emc corp announced week software aimed allowing user manage storage resource pool hewlett packard co utility data center designed broader management international business machine corp project eliza working make computer self healing system break application still run zero one computing engine whole idea behind stop thinking think box running sun vice president steve mackay head program said interview sideline sun user conference many industry executive see computer power eventually sold like power water utility turned whatever volume one want whenever needed happen computer must tied together seamlessly rather cobbling together tenuous link network today expert say still major barrier though communication standard machine different vendor interoperate closely sun promised deliver virtualization engine would let administrator look entire network pool end year network administrator today often automatic system report network tell laid promised mackay second stage beginning would allow user identify service online banking allocate resource click sun said finally sun software allow network change us resource fly response changing need bank assuring quicker online response time priority user company said,0.06376993663972035,0.00041011619958988377
3406,0,baseline raising chicken high tech way,0,0.0,1,0,0,1,egg,0.0002731046537032991,0.006151742993848257
3407,0,exmh speed,0,0.0,1,1,0,0,lately got feeling exmh getting slower slower decided check v reality yes speed left scene somewhere release checked number small message big folder msg delay next button increased,0.007728861699803365,0.0017771701982228297
3408,1,save laser toner inkjet cartridge,1,0.02702702702702703,0,0,1,0,rn daylight time new page due heavy demand customer extending extra coupon purchase coupon code rmscy upto july offer exclusively u received letter signed receive offer one affiliate site unsubscribe mailing list online unsubscribe click email click,0.010432597771466025,0.0062884483937115515
3409,0,java kiddy,0,0.0,1,0,0,1,jim whitehead,0.00038234651518461875,0.0025974025974025974
3410,1,first free minute long distance first free minute long distance,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.012440191387559809
3411,0,asteroid anyone,0,0.0,1,1,0,1,anyone considered fact occurrances appear increasing aware maybe publicity surrounding started looking actually started looking deep infrasound pressure wave network station designed enforced nuke test ban treaty discovered pretty big impact norm current infrasound station detect bolide meteoroid tnt scale kt event relatively frequent number people died tunguska event mt despite hitting middle nowhere http search cache jrhgdb gc www lpi usra edu meeting thmars pdf pdf bolide impact kt wave hl en ie utf earth atmosphere large number bright light flash energy light impulse kt tnt higher registered usa dod satellite equipped photoelectric detector intense light impulse created impact meteoroid disrupted atmosphere mainly altitude km several technique assessment meteor oid characteristic light curve height peak intensity developed using technique preatmospheric kinetic energy fifth international conference mar initiation cest thu jul jon,0.03476622241642997,0.002460697197539303
3412,1,selling travel today economy,0,0.0,1,0,1,0,selling travel today economy good morning since may awhile since visited u www mailpound com wanted update happening launched mailpound almost two year ago focus saving time toner tree providing alternative organizing huge number fax supplier sent travel agent week popular feature fam section followed weekly sweepstakes changed like many involved selling retail travel striving find way succeed challenging environment additional commission cut aftermath drop stock market cumulative effect u survive succeed know need work harder work smarter work together gotten tremendous amount support travel agent translated ability get support travel agent supplier focus expanded providing resource searching supplier special offer providing suite tool service create sale raise commission almost service supplier supported free travel agent actively seek best commerce value help market special offer client host personal web site travel agent mailpound content offer higher commission consolidation organize sale incentive supplier provide new technology fast easy online booking provide client ability book online mpdirect service offered month invite visit u soon www mailpound com check link shown see free service offer travel agent community help succeed summer almost time prepare upcoming selling season information regarding higher commission booking,0.052763819095477386,0.004511278195488721
3413,0,ilug inputting chinese character redhat,0,0.0,0,1,0,1,blank,0.00010924186148131964,0.006698564593301435
3414,0,enron finance chief handcuffed,1,0.02702702702702703,0,0,0,1,ness federal prosecutor u filed charge highest ranking enron executive yet,0.002731046537032991,0.004511278195488721
3415,0,apt repository irssi,0,0.02702702702702703,1,1,0,1,seems like irssi org also apt rpm repository snapshot wed jul roy magne mo,0.002649115140922001,0.00328092959671907
3416,1,best mortgage rate,1,0.0,0,0,1,0,dear homeowner dear homeowner inte rest rate lowest point year let u shopp ing free nationwide network lender hundred different oan program fit current,0.00603561284684291,0.0058783321941216675
3417,1,major stock play,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.0021872863978127134
3418,1,get debt quick uklj sxua uhkc,1,0.0,0,0,1,0,kenya much debt would like lower monthly payment save money let u help click would like taken list click uzha nlhk sdnb bcpgl,0.005270919816473672,0.007655502392344497
3419,1,join making grand per day,1,0.02702702702702703,0,0,0,1,making day every day mlm gifting get rich quick scheme real put test receive commission paid daily company put business today money join company get free top notch travel package free,0.008275071007209962,0.006015037593984962
3420,1,polariod digital camera,1,0.02702702702702703,0,0,1,0,receiving email subscriber enetwork mailing list remove related email list click,0.0035776709635132182,0.004921394395078605
3421,1,free adult dvd hbi,1,0.0,0,0,0,1,binary buy adult dvd regular price get third xxx dvd free visit u http www hotdvds org removed list reply email type remove subject line j wnea xu oouz,0.00589906051999126,0.0034176349965823645
3422,0,whoa,0,0.02702702702702703,1,1,0,1,james rogers pm gary lawrence murphy,0.0010924186148131964,0.0005468215994531784
3423,1,work home free info,1,0.0,0,0,0,1,need help year old fortune company grown cannot keep looking individual want work home make good living looking employed home career vast opportunity,0.006936858204063797,0.0034176349965823645
3424,0,major shame affair leaf currie indignant,1,0.02702702702702703,0,0,0,1,tic edwina currie sad indignant hearing john major admission shame four year affair,0.0028402883985143104,0.006698564593301435
3425,0,iiu mailman crash list host,0,0.02702702702702703,1,0,0,0,hi pretty serious crash list host weekend destroyed configuration data result rebuild mailing list various source including archive past list traffic list subscriber may received welcome list mail well good however used subscribed one list point never hoping happen may also received one go url click unsubscribe providing password mail necessary list admin list list boxhost net taint org appreciate could take look make sure setting match used sorry justin mason url http jmason org blog http taint org iiu mailing list iiu iiu taint org http iiu taint org mailman listinfo iiu,0.02468866069477824,0.004374572795625427
3426,0,new sequence window,0,0.02702702702702703,1,1,0,0,actually could try entering sequence name pick box single message number range list message pick attribute get syntax error expression int hit executing expr int minlineno msgid minmsgid maxlineno minlineno maxmsgid minmsgid procedure ftoc findmsg line invoked within ftoc findmsg msg procedure ftoc findmsgs line invoked within ftoc findmsgs msgids procedure ftoc pickmsgs line invoked within ftoc pickmsgs pick id pick addtosel procedure pickinner line invoked within pickinner exec pick inbox list sequence mercury uplevel body line invoked within uplevel cmd procedure busycursorinner line invoked within busycursorinner cmd widget procedure busycursorhack line invoked within busycursorhack args cursor arm line invoked within switch busy style icon busyicon args cursorall busycursor args cursor busycursorhack args default eval args procedure busy line invoked within busy pickinner cmd msg procedure pick line invoked within pick invoked within pick pick invoke uplevel body line invoked within uplevel list invoke procedure tkbuttonup line invoked within tkbuttonup pick pick command bound event age since last though tried adding subject pick easy know message made difference look something saying hit similar hmmm may may fault take look reproduce error chris chris garrigues http www deepeddy com cwg vircio http www vircio com congress suite austin tx world war,0.046318549268079524,0.0027341079972658918
3427,1,interest rate forty yr low,1,0.0,0,0,1,0,www low interest rate net quotepoolmortgage different difference save time money help,0.0034411186366615685,0.004374572795625427
3428,0,cast first stone,1,0.02702702702702703,0,0,0,1,blood spilled record industry hearing shocking statement made back street boy kevin richardson testified never received royalty check took large advance third hit album row failed earn penny royalty http www musicdish com mag id,0.008602796591653921,0.00328092959671907
3429,0,brain hurt,0,0.02702702702702703,1,1,0,1,edt music school joke american conductor european conductor talking european conductor say week rehearsal performance nothing say american conductor five performance rehearsal difference spring desert surrounded palm tree violist play tune violist play tune mirage difference rat guitar player rat got something tonight good thing comedy school http xent com mailman listinfo fork,0.01504806641905178,0.002050580997949419
3430,0,sprint delivers next big thing,0,0.0,1,1,0,1,fact gb microdrive camera often keep old picture around show people picture using camera display bound better cell phone detachable clip eyepiece display could arbitrarily high re see first oled prototype cheap printed curved surface resulting cheaper optic year http xent com mailman listinfo fork cest mon aug joseph barrera iii,0.012699366397203407,0.004921394395078605
3431,0,one scam rule,0,0.05405405405405406,1,1,0,1,common origination least npr knowledge start scam element transposed nigeria london england instead bereved widow nigerian national originating con directed heir sir france drake estate chosen heir could contribute portion money fellow heir scam artist could reclaim monetary largess court england proving elizabeth nulled sir drake taken fortune oscar hartzell gent started scam way back early managed gain quite fortune back idiot sound familiar coincidentally enough currently middle pretty good book francis drake scam called drake fortune richard raynor despite pretty familiar whole scam stuff see earlier fork post month back whole scam bitbitch magnesium net,0.026218046755516713,0.003691045796308954
3432,0,blank,1,0.02702702702702703,0,0,0,1,clinton us labour conference speech urge george bush persevere un,0.002321389556478042,0.0005468215994531784
3433,0,ilug social online bookstore,0,0.02702702702702703,0,1,0,1,hello recommendation buying book technical otherwise online irish european seller anywhere good selection say amazon deal euro amazon de amazon fr caolan mcnamara caolan skynet ie http www skynet ie caolan way people find fault think reward irish linux user group social,0.010104872187022067,0.0042378673957621325
3434,0,curse india socialism,0,0.02702702702702703,1,1,0,1,philippine getting legal title take year egypt population cairo life place officially illegal situation egypt anything like situation philippine people due strange desire job squat land philippine suffers spanish imposed aristocratic landowner class latin america serf like relationship go multiple generation peasant squatter cultivate live land almost human part property package problem philippine landowner class fading peasant still operating old economic assumption even though imposed case number area landowner use land bad year sugar price fall low condition make planting unprofitable global economy case abandoned come back plant crop several year later find peasant living fallow land scratch farmer survive waiting landowner come back give something government solution redistribute fallow land peasant lived created number problem process first meant agricultural producer plant crop time profitable government would seize land give someone else economically optimal mean second give peasant use become scratch farmer particularly productive economic activity landowner generally let free land fallow anyway third peasant generally prefer work landowner rather land make money opportunity become middle class enjoy better lifestyle arrangement result landowner either run economically sub optimal agriculture business protect land risk land seized without compensation given peasant squatter gladly sell back plantation owner rather becoming scratch farmer another economically sub optimal solution real role government arrangement drag economy know year land title philippine take little longer u though much may bribe someone make work well expedited manner onerous region familiar speaking former philippine plantation owner yes really negro cebu led strange life james rogers jamesr best com http xent com mailman listinfo fork ue dave long,0.08122132401136115,0.004101161995898838
3435,0,find bug,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.001640464798359535
3436,0,ilug expanding string multiple time,0,0.0,0,1,0,1,blank,0.00010924186148131964,0.0054682159945317835
3437,0,daypop back ye hi,1,0.02702702702702703,0,0,0,1,aypop back ye hi http www daypop com top,0.001147039545553856,0.00328092959671907
3438,1,looking real fun,1,0.02702702702702703,0,0,1,0,talk tele local area want meet real encounter pre recorded bull real deal u,0.0032499453790692592,0.0042378673957621325
3439,1,married lonely azya jxgt bxgg,1,0.0,0,0,0,1,base nzq nmzjuueyltlsmtagdqonckzvcib agugbwvuoiagdqoqq vycmvudgx lcb agvyzsbhcmugmtqyldcznibtyxjyawvkihdvbwvuigluihrozsbvllmu ia kd hvigfyzsbsb szxkgyw kigxvb tpbmcgzm yihnvbwugznvuliag dqonckzvcib agugd tzw dqoqq vycmvudgx lcb agvyzsbhcmugmti lda nsbtyxjyawvkig lbibpbib agugvs tliancndobybhcmugbg ubgv igfuzcbsb raw nigzvcibzb ligz bi ncg kkmnoyxqgb saw lihdp dgggdghvdxnhbmrzig mig agvycyaync dqoncipxzsd zsbwywlyzwqg dxagdgvucybvzib ag fuzhmgb ygbg uzwx ig hcnjpzwqgbwvuigfu zcb lbibpbibszxnzihroyw gmib zwfycywgd acbvdmvyidi ig bgxpb gdmlzaxrvcnmgdg gdghlihnpdguuli ugzg uj qgd fudcb bybtaxnzig dcbvbib aglzliagqnv igjlzm yzsb ugzw zxigdghl ihnpdgusihdligfzayb agf ihlvdsbqtevbu ugukvtuevdvcbldmvyew zsdzigzlzwxpbmdzliagww ig hesbyzwnlaxzlig lc nhz vzigzyb aw kaxzpzhvhbhmgb ygd hpy ggew ig hesbub qgymugaw zxjlc rl zcbpbiwgcmvnyxjkbgvzcywgcgxlyxnligjlignvbnnpzgvyyxrllg kq zsbjagvjaybpdcbvdxq icancg kahr cdovl dy hzhvsdgrhdgluz nl cnzpy uubmv dlym hcnjpzwrhbmrsb raw nlyagdqoncg kdqoncg dqoncg kdqoncg knjy hbbfu ltc jzsk znju bgfrczctntk emf vzuznzlyq xroc bdqy nextpart deathtospamdeathtospamdeathtospam sf net email sponsored,0.03228097006772995,0.006698564593301435
3440,0,problem building lame fr src rpm rh,0,0.02702702702702703,1,0,0,1,seem build package error rpm found file included package tried getting addes documentation loaded unsuccessful anyone get work coy rpm list mailing list http list freshrpms net mailman listinfo rpm list,0.008193139611098972,0.006151742993848257
3441,0,insert signature,0,0.02702702702702703,1,1,0,1,thanks paul way right would like use mouse thing clue saludos ulises speaking word wisdom message,0.004615468647585754,0.0021872863978127134
3442,0,,0,0.02702702702702703,1,1,0,1,message jpgfj fsck intern waldner priv robert wa ldner,0.0016659383875901243,0.0005468215994531784
3443,0,ultrasound blood purifier tackle fat problem,1,0.02702702702702703,0,0,0,1,droplet thought damage brain heart surgery patient sonic wave may help,0.0025944942101813412,0.006151742993848257
3444,1,begin,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.003691045796308954
3445,1,toner inkjet cartridge less bsjmcoik,1,0.0,0,0,1,0,tremendous saving toner inkjets fax thermal replenishables toner go secret weapon lowering cost high quality low cost printer supply printer replenishables business since pride rapid response outstanding customer service sell compatible replacement epson canon hewlett packard xerox okidata brother lexmark product meet often exceed original manufacturer specification check price epson stylus color inkjet cartridge epson,0.01485689316145947,0.00683526999316473
3446,0,spambayes write cv,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.004511278195488721
3447,0,razor user spamnet question,0,0.02702702702702703,1,1,0,1,vipul ask question spamnet hope go simple question define username password spamnet see field option assuming someone connects spamnet first time given unique id keep change new outlook client would nice could specify username password use like share trust account work outlook personal mutt email account perhaps feature added razor report check whether message spam submits spam send body signature etc rating individual spam yep razor agent currently work cheer vipul sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf razor user mailing list razor user list sourceforge net http list sourceforge net list listinfo razor user,0.025944942101813414,0.004101161995898838
3448,0,spambayes test set,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.0030075187969924814
3449,0,sf weekly ultimate sf date lineup,0,0.02702702702702703,1,0,0,0,invite afternoon cruise golden gate bridge stonehorse day sailor sound good way ask like take stick whoah rather direct approach hettinga cest russell turpin,0.00614485470832423,0.005331510594668489
3450,0,spambayes spambayes package,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.004101161995898838
3451,0,anolther sequence related traceback,0,0.0,1,1,0,1,blank,0.00010924186148131964,0.004784688995215311
3452,0,last real drm hero,0,0.0,1,0,0,1,mber said taking afternoon march dmitri pissing wind really effective needed people willing publically break stupid law right face authority well seems bruce perens agrees going one better instead mouthing going big way open source campaigner risk jail james middleton bruce perens plan live dvd hack dust elcomsoft sklyarov case still thick air influential open source activist bruce perens plan go one better breaking digital millennium copyright act dcma live presentation friday fresh giving realnetworks slating completely backing open source latest announcement perens said digital right management presentation held friday reilly developer conference san diego would break law dmca sore point open source community since outlawing decss tool created dvd could played linux machine recently since arrest dmitry sklyarov criminal charge faced employer elcomsoft based recent history dmca contravention perens could face imprisonment fine action according infoworld demonstration carried protest regional system used motion picture industry prevent dvd released one country played machine another country presentation perens demonstrate hack dvd player play movie region political social statement statement people need hall monitor living stereo system able play kind medium device wish quoted saying luck may side last year anything go conference perens made presentation triviality digital right management system using exactly slide got sklyarov arrested http www vnunet com news gary lawrence murphy teledynamics communication inc business innovation open source,0.06095695870657636,0.00328092959671907
3453,0,use perl story,0,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.004511278195488721
3454,1,find anyone anywhere anything,1,0.0,0,0,0,1,blank,0.00010924186148131964,0.003964456596035544
3455,0,cool nothing,0,0.0,1,1,0,1,thanks active cdt okay ammend live old tree saving like thousand acre virgin pine forest razed m military practice desert warfare fought year lost stand tree hwy supposed try hide fact huge portion desoto ntl forest gone wed jul marty halvorson,0.011006117544242954,0.0042378673957621325
3456,0,iiu,0,0.02702702702702703,1,0,0,1,hi thanks good information choice phone pda choice aside also saw com released usb blootooth dongle lptp combined blootooth hscsd might nice thing work doin little doc anyone interested post finding cheer mit bestem bernardino rgrds bernard bernard tyers national centre sensor research,0.011388464059427571,0.0006835269993164729
3457,0,razor user fun us razored mail,0,0.0,1,0,0,1,taking razored mail today calling number find say hi calling everyone spammed today raise cost business great day told pay phone cost cent per call people could tie phone line cost much money could never make spam work also fun simple die spammer die fox sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf razor user mailing list razor user list sourceforge net http list sourceforge net list listinfo razor user,0.016877867598863887,0.005194805194805195
3458,0,ilug jpeg patented,0,0.0,0,1,0,1,blank,0.00010924186148131964,0.0031442241968557758
3459,0,seditbeautify bug,0,0.02702702702702703,1,1,0,0,cdt,5.462093074065981e-05,0.0027341079972658918
3460,1,monthly laxpress adult newsletter dear laxpress com customer receiving email result joined one opt adult newsletter service feel error someone added email address without authorization please scroll bottom email click remove hyperlink removed automatically month special offer free personal limited time offering customer option place adult personal photo non photo ad laxpress com charge free live nude chatroom charge access get access live nude chatroom world featuring sexy girl guy sincerely nicole webster http www laxpress com opt newsletter looking great adult search engine go http www sexindexer com laxpress also check new ultimate adult site http www laxpress com site adultupskirts html http www laxpress com site allpetite html http www laxpress com site amateurfreedom html http www laxpress com site amateuruniversity html http www laxpress com site analdebutants html http www laxpress com site asianexxxstacy html http www laxpress com site averagegirls html http www laxpress com site bearlovin html http www laxpress com site blackdesires html http www laxpress com site boytoylive html http www laxpress com site breathlessboys html http www laxpress com site chixwithdix html http www laxpress com site cutegirlfriend html http www laxpress com site dailyxxxstories html http www laxpress com site darkdamsels html http www laxpress com site darkobsessions html http www laxpress com site dudedorm html http www laxpress com site ebonyonivory html http www laxpress com site eldererotica html http www laxpress com site expectingsex html http www laxpress com site exquisiteasians html http www laxpress com site extremesex html http www laxpress com site fantasticfacials html http www laxpress com site fatfantasies html http www laxpress com site femdomination html http www laxpress com site gayultra html http www laxpress com site goldentrickle html http www laxpress com site granniesnfatties html http www laxpress com site hardcoredigital html http www laxpress com site hardcoremaidens html http www laxpress com site hardinterracial html http www laxpress com site hentaistudios html http www laxpress com site justtoons html http www laxpress com site ladiessecret html http www laxpress com site latinafetish html http www laxpress com site legsnfeet html http www laxpress com site lesbianbordello html http www laxpress com site lickinlovers html http www laxpress com site massivemammories html http www laxpress com site maturedames html http www laxpress com site maturetouch html http www laxpress com site orallovers html http www laxpress com site pinkchocolate html http www laxpress com site pussyquota html http www laxpress com site rawsexvideos html http www laxpress com site seemepee html http www laxpress com site sexyblondes html http www laxpress com site sexybrunettes html http www laxpress com site sexyredheads html http www laxpress com site sexysmokers html http www laxpress com site sexytranssexual html http www laxpress com site shemalelounge html http www laxpress com site sinfulhardcore html http www laxpress com site teenboyz html http www laxpress com site teendreamer html http www laxpress com site teenmaidens html http www laxpress com site totallytits html http www laxpress com site uniformboys html http www laxpress com site voyeuraddicts html http www laxpress com site voyeurdorm html http www laxpress com site voyeurlounge html removed mailing list click link http www laxpress com cgi bin emailoptin mail pl jm netnoteinc com,1,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.5808612440191386
3461,1,keep home safe,1,0.0,0,0,1,0,alarm new hour htm homeowner call today qualify free home security system america trusted security system comprehensive security package ever offered free family made right choice troubled time family safety important ever defend fam ily threat home invasion forced entry make sure prepared get help event emergency take advantag following special offer limited time receive home security syst em comprehensive home security package ever offered free must call toll free num ber qualify special offer ou victim intelligent homeowner awakening one undeniable fact study show burglar commit crim e somewhere else confronted monitored security system ou home security system provides ultimate protection family ho hour every day bad guy go elsewhere ind victim tate art wireless technology security system adva nced wireless technology enables clean installation approximately one hour hole drill unsightly wire run replacement part probably never needed also free span lifetime guaranteed part replacement warranty long home monitored authorized ul listed monitoring facility tell confidence place product quality absolutely confident security system provides necessary deterrence detection home need prove company pay insurance deductible unlikely event suffer loss unwa nted intrusion also may eligible insurance premium discount see qualify exciting offer simply phone toll free umber answer simple question possibly new ho security system installed home within hour call operator duty strong pm edt monday friday pm edt satur day system include follo,0.058744811011579634,0.0025974025974025974
3462,0,razor user smrazor milter max connection,0,0.0,1,0,0,1,razor client using solaris sendmail managed get smrazor working milter sort light server load seems fine however peak traffic time peak catalogue server usage smrazor milter stop sometime dump core well anyone know limit term number message minute theoretically processed noticed timeouts occuring set milter timeout per message second often huge lump occasional could get valid info discovery server using procmail cluster server gateway different pop server different domain ergo local user work overlapping usernames insanely huge virtusertable alias mapping alternatively anyone working high capacity milter related idea sven sf net email sponsored,0.02457941883329692,0.00683526999316473
3463,0,documentum acquires room melding content collaboration know much eroom magic phrase collaborate real time groove really people running scared wonder user actually benefit collaborating real time http www internetwk com breakingnews inw content management vendor documentum said late thursday plan acquire privately held room technology deal worth million documentum issue approximately million share common stock pay million cash outstanding share eroom documentum make platform enterprise wide content management eroom make tool enterprise collaboration customer include airbus bausch lomb ford motor co sony documentum announced plan summer deliver new collaboration edition content management suite eroom already integrating tool documentum platform making acquisition easy target according documentum president ceo dave dewalt upcoming joint product customer able collaborate real time via virtual workspace sharing schedule resource even jointly creating content content creation management always collaborative task workflow usually delivered via web browser interface even simple mail rarely real time documentum sell eroom platform content management system combined sale channel integration planned line company said documentum acquires room melding content collaboration,0,0.0,1,0,0,1,groove really people running scared oh shit come groove thingy run life original message,0.00303146165610662,0.24128503075871494
3464,0,usa usa number six,0,0.0,1,1,0,1,around world growing sense democracy delivered development sakiko fukuda parr un report author opposed form government jim http xent com mailman listinfo fork,0.00587175005462093,0.004101161995898838
3465,0,central management,0,0.02702702702702703,1,1,0,1,upon time brian wrote thinkinf addition another k matthias hope feel better lance tue matthias saou,0.0039053965479571772,0.002460697197539303
3466,0,ru stupid,1,0.02702702702702703,0,0,0,1,hinks evolution stupidity laziness apathy respectfully disagree maybe stubborn whatever reason whenever get mail someone,0.004943194232029714,0.0012303485987696513
3467,0,sadev adding scripting spam assassin,0,0.0,1,1,0,0,marc since perl scripting language allows code eval ed see need go whole hog implement another turing complete scripting language perl let go back would useful far see proposing deal multi match rule already tracker bug db proposed implementation http www hughes family org bugzilla show bug cgi id think might stalled due shortcoming existnig proposal added thought implement comment proposed system would welcome folk reply bug db justin mason url http jmason org blog http taint org sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf spamassassin devel mailing list spamassassin devel list sourceforge net http list sourceforge net list listinfo spamassassin devel,0.025207559536814507,0.005604921394395078
3468,0,insert signature,0,0.02702702702702703,1,0,0,1,hi command insert signature using combination key sent mail insert regard ulises exmh user mailing list exmh user redhat com http listman redhat com mailman listinfo exmh user,0.006390648896657199,0.0021872863978127134
3469,0,hanson sept message national review,0,0.02702702702702703,1,1,0,1,people either folk social misfit understanding human interaction else would try constructive mean get message across get rock regardless affect people immoral best downright evil worst kidding fucking brilliant know exposure got sat perfectly camera could focus mildly exasperated rumsfeld un inspection war banner picture dominating news cycle china iraq russia germany france least goodness sake arguing fork politics sound bite two rude hag kicked as took name record think even got arrested shame part game make as get point nightly news spend couple day clink disorderly njl thu sep bill stoddard,0.026381909547738693,0.006425153793574846
3470,1,web page load faster without cable dsl,0,0.0,1,0,1,0,web page lo ad faster named online software product year agi consultant font face dverdana color cc size free day trial unique software solution open private high speed network cable dsl connection required amazed ke ep internet provider perfect pc laptop ke ep dial modem read testimonial free day rial click min download learn get free permanently speed email font going sign cable modem service want per month plus pay cable mode pay guy hook guy rule br roger teaneck nj nice job guy software file size small download quick see noticeable mprovement access speed recommending client computer easy use raj pa tel email address obtained purchased list reference wish unsubscribe list please click unsubscribe request honored http xent com mailman listinfo fork,0.028566746777365086,0.006425153793574846
3471,1,online tv deal internet exclusive tv deal fantastic price clic product detail amazing pro fit john beck avacor hair care sy stem balance br acelet blast pound richard simmons bloussant cybersonic thbrush flat hose ft font juiceman ii miracle blade font phase orthotics font roll hose shark steam laster sound time life stick shark walk away pound ab plus thousand tv deal online fantastic price supply last click longer wish receive offer update click promptly honor request deathtospamdeathtospamdeathtospam sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf spamassassin sighting mailing list spamassassin sighting list sourceforge net http list sourceforge net list listinfo spamassassin sighting,0,0.0,0,0,1,0,blank,0.00010924186148131964,0.14176349965823648
3472,1,good friend nuyiifa fyqzieec llvt,0,0.02702702702702703,1,0,1,0,base pgegahjlzj odhrwoi vagxjlm vlwlwlm yzz ncjxpbwcgc jjpwh dha ly obgmubm taxau jnl nuz lml lpzglhbjiuz lmigfsdd odhrwoi vagxjlm vlwlwlm yzy jbmdpzi awrp yw ylmdpzj ncjwvyt ncg kpgegahjlzj odhrwczovl juym ymdawlmruczjnby jb dqo aw nihnyyz odhrwoi vd mzauynjpbmtzdgvylmnvbs jbnnwcmluzy sawtll jpzy nawyg ywx pwh dha ly czmc icmlua zxiuy tl nuc byaw nl jpzy nawy dqo dqon cjxhighyzwy ahr cdovl zvcmv zxjzcc ob vcmcvemlyzwfspg kpgltzybzcmm ahr cdovl dzi lmjyaw rc rlci jb vc byaw ny vbglrzs awfuyw tzw uanbnigfsdd dhrwoi vd mjyuynjpbmtzdgvylmnvbs zchjpbmdjbi sawtll rpyw hbm lbi qcgc dqo dqoncjxhighyzwy ahr cdovl yw uag wdg ub jnl ppcmvhbd ncjxpbwcgc jjpwh dha ly wdwr amlzas cmlwb quy tl xpa uvehvlyw uz lmigfsdd odhrwoi vchvkdwpp kudhjpcg klmnvbs sawtll zwfulmdpzj ncjwvyt ncg kpgegahjlzj odhrwoi vcm aw ob vcmcvzmxhc dqo aw nihnyyz odhrwoi vagxjlm vlwlwlm yzy jbmdp zi hbgxhy nlchquanbnigfsdd odhrwoi vagxjlm vlwlwlm yzy jbmdpzi hbgxhy nlchqu anbnpg kpc hpg kdqo ysbocmvmpwh dha ly legftlmhvchrvlm yzy zzwu dqo aw nihny yz odhrwoi vagxjlm vlwlwlm yzy jbmdpzi zag amlllmpwzybhbhq ahr cdovl hsyy pcc vcmcvy nawyvc hvdwppzs qcgc dqo dqoncjxhighyzwy ahr chm ly rr lnn dgvzlm ldd ncjxpbwcgc jjpwh dha ly mbgrmaxnnb klnryaxbvzc jb vbglrzs ywl yw uz lmigfsdd odhrwoi vzmxkzmlzz vzc cmlwb quy tl xpa uvdgfpd fulmdp zj ncjwvyt nextpart lvb ncugqkjjbmgyyllrxgxaa nextpart lvb ncugqkjjbmgyyllrxgx,0.03940900152938606,0.004921394395078605
